# VSOP87E (barycentric rectangular, ecliptic and equinox J2000.0), body=earth
# Source: Bretagnon P., Francou G. 1988, Astron. Astrophys. 202, 309 (VSOP87 original theory, Bureau des Longitudes/IMCCE), via SunPosition_VSOP87 v2.0.0 (Meysam Mahooti, BSD-3-Clause), file vsop87e.ear.mat
# term contribution to coordinate `var` (1=X,2=Y,3=Z, AU): T^pow * A * cos(B + C*T), T = (JD-2451545.0)/365250 (Julian millennia from J2000.0)
var,pow,A,B,C
1,0,2.593e-08,4.91225714775,16730.4636895958
1,0,3.434e-08,3.64656881585,6546.1597733642
1,0,2.788e-08,3.30835728306,12721.572099417
1,0,3.383e-08,1.74748489437,14945.3161735544
1,0,2.655e-08,2.90453219642,625.6701923124
1,0,2.653e-08,4.42220751136,5863.5912061162
1,0,3.049e-08,0.02765893726,4732.0306273434
1,0,2.378e-08,3.62936279948,2388.8940204492
1,0,2.982e-08,0.59289983624,109.9456887885
1,0,2.979e-08,0.36159339669,12566.08438968
1,0,2.716e-08,3.06935305016,12029.3471878874
1,0,2.221e-08,5.26072022037,13362.4497067992
1,0,3.014e-08,4.76640877174,29088.811415985
1,0,2.742e-08,5.06666852445,13916.0191096416
1,0,2.265e-08,5.95706192557,6076.8903015542
1,0,2.529e-08,5.94709040579,12043.574281889
1,0,2.015e-08,2.48432243402,6262.7205305926
1,0,2.218e-08,0.69324011482,6489.2613984286
1,0,2.005e-08,4.164238891,6303.4311693902
1,0,2.009e-08,4.09759324685,4701.1165017084
1,0,2.336e-08,5.79016324229,33.6796175129
1,0,2.105e-08,4.63993587835,5746.271337896
1,0,1.937e-08,0.22112768064,13521.7514415914
1,0,2.464e-08,4.36724603517,10021.8372800994
1,0,2.602e-08,4.28001549113,4590.910180489
1,0,1.893e-08,5.66795892365,6286.9571853494
1,0,1.893e-08,0.980574649,6279.1945146334
1,0,2.549e-08,0.03994924305,1169.5882514086
1,0,2.156e-08,2.00898711721,18139.2945014159
1,0,1.962e-08,0.25060934155,4686.8894077068
1,0,1.884e-08,5.27011523204,242.728603974
1,0,2.289e-08,2.7883660093,1045.1548361876
1,0,2.436e-08,4.40772141072,95143.1329209781
1,0,1.759e-08,0.19888470443,13517.8701062334
1,0,2.163e-08,1.41797947214,6037.244203762
1,0,2.167e-08,4.72612563566,23013.5395395872
1,0,2.25e-08,2.39728930597,12669.2444742014
1,0,2.052e-08,5.23006568302,6528.9074962208
1,0,1.774e-08,2.08484497348,6819.8803620868
1,0,1.842e-08,0.34675193374,65147.6197681377
1,0,1.945e-08,3.2910248568,1155.361157407
1,0,1.549e-08,0.71612589777,20.7753954924
1,0,1.859e-08,2.69741164079,4.4534181249
1,0,1.646e-08,3.01660183388,440.8252848776
1,0,1.543e-08,5.96098287839,6272.4391846416
1,0,1.543e-08,0.68755069426,6293.7125153412
1,0,1.539e-08,5.57331447211,65.2203710117
1,0,1.727e-08,4.5067465969,17654.7805397496
1,0,1.433e-08,1.48123692595,942.062061969
1,0,1.427e-08,1.68851809181,13119.72110282519
1,0,1.395e-08,3.25347392533,10177.2576795336
1,0,1.819e-08,3.18848907826,18875.525869774
1,0,1.74e-08,5.48710781556,19651.048481098
1,0,1.794e-08,5.74176427744,25934.1243310894
1,0,1.8e-08,6.18908014275,33019.0211122046
1,0,1.349e-08,5.75097793699,6016.4688082696
1,0,1.477e-08,4.14004787537,12779.4507954208
1,0,1.251e-08,1.50045769848,3894.1818295422
1,0,1.492e-08,6.2297509057,9411.4646150872
1,0,1.471e-08,5.75783391755,18635.9284545362
1,0,1.672e-08,5.43726223249,16200.7727245012
1,0,1.263e-08,0.9172897135,12573.2652469836
1,0,1.39e-08,6.12238564495,412.3710968744
1,0,1.413e-08,1.64650599332,42.5864537627
1,0,1.366e-08,1.09160445123,2379.1644735716
1,0,1.272e-08,0.89738866811,6549.6828917132
1,0,1.156e-08,1.38847609016,11499.6562227928
1,0,1.543e-08,4.26237609038,18209.33026366019
1,0,1.483e-08,1.40459440941,210.8514148832
1,0,1.423e-08,5.98922157377,225.8292684102
1,0,1.472e-08,3.48774945967,215.7467759928
1,0,1.46e-08,4.97233669659,245.8316462294
1,0,1.09e-08,2.83082031323,422.6660376129
1,0,1.253e-08,1.41164782,6993.0088985497
1,0,1.047e-08,0.50899510052,309.2783226558
1,0,1.228e-08,2.83750345253,24356.7807886416
1,0,1.369e-08,5.12813131118,79.2350166922
1,0,1.022e-08,0.96352485877,145.6310438715
1,0,1.422e-08,2.40975714524,152.5321425512
1,0,1.028e-08,2.51030023881,6112.4029793722
1,0,1.034e-08,3.22353796512,1795.258443721
1,0,1.268e-08,4.67217109478,5429.8794682394
1,0,1.312e-08,1.10091569645,12491.3701014155
1,0,9.92e-09,4.138177171,6453.7487206106
1,0,9.88e-09,0.98006619973,8273.8208670324
1,0,1.191e-08,3.43008039922,6290.1220866894
1,0,1.191e-08,3.21845317343,6276.02961329339
1,0,9.78e-09,4.73852763851,6247.04798331399
1,0,9.79e-09,2.33360006154,84.3428261229
1,0,9.71e-09,1.91000718426,6319.1037166688
1,0,1.192e-08,4.42856842639,2648.454825473
1,0,9.66e-09,6.19909761751,1272.6810256272
1,0,9.62e-09,2.63568544853,12565.1713789146
1,0,1.09e-08,2.86573865299,70.3281804424
1,0,1.025e-08,2.21768401152,12545.3763044904
1,0,1.075e-08,0.57961253778,212.3358875915
1,0,1.07e-08,4.31120526838,214.2623032845
1,0,1.244e-08,2.87441597074,184.7272873558
1,0,9.44e-09,0.78473810598,6306.9542877392
1,0,9.44e-09,5.86379546667,6259.1974122436
1,0,1.092e-08,3.92002105501,17796.9591667858
1,0,8.86e-09,5.23132430543,6172.869528772
1,0,1.098e-08,2.95983802473,137.0330241624
1,0,8.89e-09,3.98790631605,213.2509113282
1,0,8.89e-09,0.90251570889,213.3472795478
1,0,1.211e-08,4.04154480615,82576.9812209953
1,0,1.132e-08,0.96198039943,17782.7320727842
1,0,9.42e-09,1.42062620155,6267.82337880639
1,0,9.42e-09,5.2279073711,6298.3283211764
1,0,1.045e-08,0.46337213067,15508.6151232744
1,0,8.5e-09,1.45204280805,6393.2821712108
1,0,8.95e-09,2.40085098648,3903.9113764198
1,0,9.67e-09,4.5324638902,437.6438911399
1,0,8.19e-09,0.57163728715,529.6427809848
1,0,8.19e-09,3.76946397274,529.7391492044
1,0,8.11e-09,2.26915207928,288.0806940053
1,0,1.037e-08,4.27554240329,527.2432845398
1,0,9.17e-09,2.47015034331,149854.4001348079
1,0,1.031e-08,0.06363683037,532.1386456494
1,0,7.97e-09,4.06306935733,203.7378678824
1,0,8.59e-09,2.39272132973,74.6697239827
1,0,8.58e-09,5.4282017878,74.8934731519
1,0,1.085e-08,1.32862144392,36949.2308084242
1,0,1e-08,0.24880432,11403.676995575
1,0,9.62e-09,3.92658368218,12567.132021051
1,0,7.7e-09,6.20173754399,4804.209275927
1,0,7.34e-09,5.35841388096,112.9146342051
1,0,9.86e-09,4.62897469531,22805.7355659936
1,0,9.31e-09,2.22558469426,2787.0430238574
1,0,7.09e-09,1.92302056629,628.8515860501
1,0,7.43e-09,3.79903933428,7834.1210726394
1,0,9.05e-09,2.83314540925,6281.5913772831
1,0,9.05e-09,3.81538816339,6284.5603226997
1,0,7.15e-09,5.50312651042,17256.6315363414
1,0,7.98e-09,2.62501077543,12410.7313005486
1,0,8.28e-09,1.54060095214,10969.9652576982
1,0,9.26e-09,2.97025862788,160.6088973985
1,0,8.21e-09,0.52122150189,12416.5885028482
1,0,8.26e-09,3.32684274495,838.9692877504
1,0,6.4e-09,2.73696788768,2008.557539159
1,0,8.26e-09,4.78071938299,10984.1923516998
1,0,6.39e-09,3.07427988266,2111.6503133776
1,0,7.54e-09,3.82898538792,4061.2192153944
1,0,7.23e-09,3.06755247513,161000.6857376741
1,0,6.92e-09,2.83117936839,9.5612275556
1,0,6.24e-09,0.50120316917,430.5303441391
1,0,8.32e-09,2.20242516999,380.12776796
1,0,6.62e-09,4.47978464665,1063.3140834523
1,0,6.16e-09,5.14603483362,1368.660252845
1,0,7.82e-09,0.8767675308,4907.3020501456
1,0,7.07e-09,3.28533306159,5849.3641121146
1,0,6.23e-09,2.94730498294,5333.9002410216
